"GEOID","FULL_NAME","tract","county","state","variable.x","Hispanic","moe.x","variable.y","White","moe.y","variable","Total","moe","Hispanic_Percent","White_Percent","category","Neighborhood_type","indicator_other"
06059074006,"Census Tract 740.06; Orange County; California","Census Tract 740.06","Orange"," California","B03002_012",4333,981,"B03002_003",1009,261,"B03002_001",6308,957,68.6905516804058,15.995561192137,"core","Other",NA
06059074102,"Census Tract 741.02; Orange County; California","Census Tract 741.02","Orange"," California","B03002_012",5851,910,"B03002_003",255,190,"B03002_001",6610,914,88.517397881997,3.85779122541604,"core","70+ Latino",NA
06059074103,"Census Tract 741.03; Orange County; California","Census Tract 741.03","Orange"," California","B03002_012",5081,796,"B03002_003",150,99,"B03002_001",5373,761,94.5654196910478,2.79173646007817,"core","70+ Latino",NA
06059074106,"Census Tract 741.06; Orange County; California","Census Tract 741.06","Orange"," California","B03002_012",4533,734,"B03002_003",1043,303,"B03002_001",6396,760,70.8724202626642,16.307066916823,"core","70+ Latino",NA
06059074107,"Census Tract 741.07; Orange County; California","Census Tract 741.07","Orange"," California","B03002_012",1884,370,"B03002_003",1959,354,"B03002_001",5590,690,33.7030411449016,35.0447227191413,"core","Other",NA
06059074108,"Census Tract 741.08; Orange County; California","Census Tract 741.08","Orange"," California","B03002_012",4035,594,"B03002_003",211,104,"B03002_001",4668,634,86.439588688946,4.52013710368466,"core","70+ Latino",NA
06059074109,"Census Tract 741.09; Orange County; California","Census Tract 741.09","Orange"," California","B03002_012",2641,279,"B03002_003",123,124,"B03002_001",3134,310,84.2693044033184,3.92469687300574,"core","70+ Latino",NA
06059074110,"Census Tract 741.10; Orange County; California","Census Tract 741.10","Orange"," California","B03002_012",1616,233,"B03002_003",601,151,"B03002_001",3635,406,44.4566712517194,16.5337001375516,"core","Other",NA
06059074111,"Census Tract 741.11; Orange County; California","Census Tract 741.11","Orange"," California","B03002_012",3617,723,"B03002_003",568,209,"B03002_001",5375,777,67.2930232558139,10.5674418604651,"core","Other",NA
06059074200,"Census Tract 742; Orange County; California","Census Tract 742","Orange"," California","B03002_012",8350,1413,"B03002_003",111,87,"B03002_001",8570,1410,97.4329054842474,1.29521586931155,"core","70+ Latino",NA
06059074300,"Census Tract 743; Orange County; California","Census Tract 743","Orange"," California","B03002_012",3461,388,"B03002_003",319,226,"B03002_001",3897,388,88.8119065948165,8.1857839363613,"core","70+ Latino",NA
06059074403,"Census Tract 744.03; Orange County; California","Census Tract 744.03","Orange"," California","B03002_012",4875,640,"B03002_003",70,61,"B03002_001",5124,658,95.1405152224824,1.36612021857923,"core","70+ Latino",NA
06059074405,"Census Tract 744.05; Orange County; California","Census Tract 744.05","Orange"," California","B03002_012",6200,796,"B03002_003",648,213,"B03002_001",7016,833,88.369441277081,9.23603192702394,"core","70+ Latino",NA
06059074406,"Census Tract 744.06; Orange County; California","Census Tract 744.06","Orange"," California","B03002_012",3543,477,"B03002_003",230,78,"B03002_001",3837,470,92.3377638780297,5.99426635392234,"core","70+ Latino",NA
06059074407,"Census Tract 744.07; Orange County; California","Census Tract 744.07","Orange"," California","B03002_012",5812,1166,"B03002_003",496,151,"B03002_001",6707,1167,86.6557328164604,7.39525868495602,"core","70+ Latino",NA
06059074408,"Census Tract 744.08; Orange County; California","Census Tract 744.08","Orange"," California","B03002_012",4496,691,"B03002_003",519,170,"B03002_001",5644,690,79.6598157335223,9.19560595322466,"core","70+ Latino",NA
06059074501,"Census Tract 745.01; Orange County; California","Census Tract 745.01","Orange"," California","B03002_012",5301,699,"B03002_003",96,98,"B03002_001",6104,777,86.8446920052425,1.57273918741809,"core","70+ Latino",NA
06059074502,"Census Tract 745.02; Orange County; California","Census Tract 745.02","Orange"," California","B03002_012",5150,672,"B03002_003",118,93,"B03002_001",5549,664,92.809515227969,2.12650928095152,"core","70+ Latino",NA
06059074601,"Census Tract 746.01; Orange County; California","Census Tract 746.01","Orange"," California","B03002_012",6597,1084,"B03002_003",700,335,"B03002_001",7640,1165,86.348167539267,9.16230366492147,"core","70+ Latino",NA
06059074602,"Census Tract 746.02; Orange County; California","Census Tract 746.02","Orange"," California","B03002_012",7288,847,"B03002_003",519,260,"B03002_001",7981,813,91.3168775842626,6.50294449317128,"core","70+ Latino",NA
06059074701,"Census Tract 747.01; Orange County; California","Census Tract 747.01","Orange"," California","B03002_012",6953,967,"B03002_003",74,108,"B03002_001",7168,948,97.0005580357143,1.03236607142857,"core","70+ Latino",NA
06059074702,"Census Tract 747.02; Orange County; California","Census Tract 747.02","Orange"," California","B03002_012",5712,1140,"B03002_003",52,44,"B03002_001",5979,1160,95.5343702960361,0.869710653955511,"core","70+ Latino",NA
06059074801,"Census Tract 748.01; Orange County; California","Census Tract 748.01","Orange"," California","B03002_012",4434,863,"B03002_003",106,72,"B03002_001",4851,878,91.4038342609771,2.18511647083076,"core","70+ Latino",NA
06059074802,"Census Tract 748.02; Orange County; California","Census Tract 748.02","Orange"," California","B03002_012",5302,749,"B03002_003",16,18,"B03002_001",5549,746,95.5487475220761,0.288340241484952,"core","70+ Latino",NA
06059074803,"Census Tract 748.03; Orange County; California","Census Tract 748.03","Orange"," California","B03002_012",6509,1017,"B03002_003",216,103,"B03002_001",9123,1106,71.3471445796339,2.36764222295298,"core","70+ Latino",NA
06059074805,"Census Tract 748.05; Orange County; California","Census Tract 748.05","Orange"," California","B03002_012",4256,823,"B03002_003",87,62,"B03002_001",4641,822,91.7043740573152,1.87459599224305,"core","70+ Latino",NA
06059074806,"Census Tract 748.06; Orange County; California","Census Tract 748.06","Orange"," California","B03002_012",4610,726,"B03002_003",189,172,"B03002_001",5195,748,88.7391722810395,3.6381135707411,"core","70+ Latino",NA
06059074901,"Census Tract 749.01; Orange County; California","Census Tract 749.01","Orange"," California","B03002_012",8241,950,"B03002_003",89,74,"B03002_001",8707,933,94.6479843803836,1.02216607327438,"core","70+ Latino",NA
06059074902,"Census Tract 749.02; Orange County; California","Census Tract 749.02","Orange"," California","B03002_012",6104,977,"B03002_003",67,59,"B03002_001",6220,976,98.1350482315113,1.07717041800643,"core","70+ Latino",NA
06059075002,"Census Tract 750.02; Orange County; California","Census Tract 750.02","Orange"," California","B03002_012",6856,1117,"B03002_003",400,190,"B03002_001",7812,1089,87.7624167946749,5.12032770097286,"core","70+ Latino",NA
06059075003,"Census Tract 750.03; Orange County; California","Census Tract 750.03","Orange"," California","B03002_012",6923,835,"B03002_003",174,104,"B03002_001",7259,837,95.3712632594021,2.3970243835239,"core","70+ Latino",NA
06059075004,"Census Tract 750.04; Orange County; California","Census Tract 750.04","Orange"," California","B03002_012",4525,712,"B03002_003",76,55,"B03002_001",4838,681,93.5303844563869,1.57089706490285,"core","70+ Latino",NA
06059075100,"Census Tract 751; Orange County; California","Census Tract 751","Orange"," California","B03002_012",6864,1277,"B03002_003",1367,306,"B03002_001",9108,1245,75.3623188405797,15.0087834870444,"core","70+ Latino",NA
06059075201,"Census Tract 752.01; Orange County; California","Census Tract 752.01","Orange"," California","B03002_012",4812,552,"B03002_003",75,62,"B03002_001",5242,557,91.7970240366272,1.4307516215185,"core","70+ Latino",NA
06059075202,"Census Tract 752.02; Orange County; California","Census Tract 752.02","Orange"," California","B03002_012",5411,1314,"B03002_003",144,86,"B03002_001",5836,1331,92.7176148046607,2.46744345442084,"core","70+ Latino",NA
06059075301,"Census Tract 753.01; Orange County; California","Census Tract 753.01","Orange"," California","B03002_012",3303,534,"B03002_003",1180,263,"B03002_001",5319,565,62.0981387478849,22.1846211693927,"core","Other",NA
06059075302,"Census Tract 753.02; Orange County; California","Census Tract 753.02","Orange"," California","B03002_012",3825,734,"B03002_003",638,169,"B03002_001",4619,761,82.8101320632171,13.8125135310673,"core","70+ Latino",NA
06059075303,"Census Tract 753.03; Orange County; California","Census Tract 753.03","Orange"," California","B03002_012",1142,376,"B03002_003",1490,388,"B03002_001",3143,541,36.3347120585428,47.4069360483614,"core","Other",NA
06059075401,"Census Tract 754.01; Orange County; California","Census Tract 754.01","Orange"," California","B03002_012",2324,697,"B03002_003",1980,668,"B03002_001",4879,798,47.6327116212339,40.5820864931338,"core","Other",NA
06059075403,"Census Tract 754.03; Orange County; California","Census Tract 754.03","Orange"," California","B03002_012",4931,775,"B03002_003",1701,420,"B03002_001",7621,835,64.7027949088046,22.3199055242094,"core","Other",NA
06059075404,"Census Tract 754.04; Orange County; California","Census Tract 754.04","Orange"," California","B03002_012",4438,1230,"B03002_003",1640,437,"B03002_001",7245,1303,61.256038647343,22.6363008971705,"core","Other",NA
06059075405,"Census Tract 754.05; Orange County; California","Census Tract 754.05","Orange"," California","B03002_012",1912,277,"B03002_003",908,129,"B03002_001",3140,262,60.8917197452229,28.9171974522293,"core","Other",NA
06059075504,"Census Tract 755.04; Orange County; California","Census Tract 755.04","Orange"," California","B03002_012",1531,453,"B03002_003",1789,286,"B03002_001",4001,542,38.2654336415896,44.7138215446138,"core","Other",NA
06059075505,"Census Tract 755.05; Orange County; California","Census Tract 755.05","Orange"," California","B03002_012",1224,205,"B03002_003",1388,291,"B03002_001",3260,325,37.5460122699387,42.5766871165644,"core","Other",NA
06059075506,"Census Tract 755.06; Orange County; California","Census Tract 755.06","Orange"," California","B03002_012",1170,365,"B03002_003",1298,341,"B03002_001",3495,353,33.4763948497854,37.1387696709585,"core","Other",NA
06059075507,"Census Tract 755.07; Orange County; California","Census Tract 755.07","Orange"," California","B03002_012",2639,493,"B03002_003",1439,258,"B03002_001",5114,587,51.6034415330465,28.138443488463,"core","Other",NA
06059075512,"Census Tract 755.12; Orange County; California","Census Tract 755.12","Orange"," California","B03002_012",1975,455,"B03002_003",544,295,"B03002_001",3653,530,54.0651519299206,14.8918696961402,"core","Other",NA
06059075513,"Census Tract 755.13; Orange County; California","Census Tract 755.13","Orange"," California","B03002_012",2920,679,"B03002_003",1074,347,"B03002_001",4979,614,58.6463145209881,21.5705965053224,"core","Other",NA
06059075514,"Census Tract 755.14; Orange County; California","Census Tract 755.14","Orange"," California","B03002_012",2766,334,"B03002_003",204,116,"B03002_001",3726,434,74.2351046698873,5.47504025764895,"core","70+ Latino",NA
06059075516,"Census Tract 755.16; Orange County; California","Census Tract 755.16","Orange"," California","B03002_012",960,319,"B03002_003",2192,662,"B03002_001",9801,1767,9.79491888582798,22.3650647893072,"core","Other",NA
06059075517,"Census Tract 755.17; Orange County; California","Census Tract 755.17","Orange"," California","B03002_012",4471,1509,"B03002_003",447,412,"B03002_001",6261,1407,71.4103178406005,7.1394345951126,"core","70+ Latino",NA
06059075518,"Census Tract 755.18; Orange County; California","Census Tract 755.18","Orange"," California","B03002_012",2047,984,"B03002_003",2477,1024,"B03002_001",10643,1679,19.2332988818942,23.2735131072066,"core","Other",NA
06059075603,"Census Tract 756.03; Orange County; California","Census Tract 756.03","Orange"," California","B03002_012",1076,356,"B03002_003",2392,440,"B03002_001",3987,583,26.9877100576875,59.9949836970153,"core","Other",NA
06059075604,"Census Tract 756.04; Orange County; California","Census Tract 756.04","Orange"," California","B03002_012",590,261,"B03002_003",4402,430,"B03002_001",7039,614,8.38187242506038,62.5372922290098,"core","Other",NA
06059075605,"Census Tract 756.05; Orange County; California","Census Tract 756.05","Orange"," California","B03002_012",981,379,"B03002_003",3238,600,"B03002_001",5954,1045,16.4763184413839,54.3836076587168,"core","Other",NA
06059075606,"Census Tract 756.06; Orange County; California","Census Tract 756.06","Orange"," California","B03002_012",1041,509,"B03002_003",3817,804,"B03002_001",6030,700,17.2636815920398,63.3001658374793,"core","Other",NA
06059075607,"Census Tract 756.07; Orange County; California","Census Tract 756.07","Orange"," California","B03002_012",745,319,"B03002_003",2503,654,"B03002_001",6391,943,11.6570176811141,39.1644500078235,"core","Other",NA
06059075701,"Census Tract 757.01; Orange County; California","Census Tract 757.01","Orange"," California","B03002_012",2976,806,"B03002_003",2537,519,"B03002_001",6810,973,43.7004405286344,37.2540381791483,"core","Other",NA
06059075702,"Census Tract 757.02; Orange County; California","Census Tract 757.02","Orange"," California","B03002_012",654,161,"B03002_003",2032,258,"B03002_001",3274,300,19.975565058033,62.0647525962126,"core","Other",NA
06059075703,"Census Tract 757.03; Orange County; California","Census Tract 757.03","Orange"," California","B03002_012",951,353,"B03002_003",2597,515,"B03002_001",4473,730,21.2608987256875,58.0594679186229,"core","Other",NA
06059075805,"Census Tract 758.05; Orange County; California","Census Tract 758.05","Orange"," California","B03002_012",1895,432,"B03002_003",1798,373,"B03002_001",4073,552,46.5259022833292,44.1443653326786,"core","Other",NA
06059075806,"Census Tract 758.06; Orange County; California","Census Tract 758.06","Orange"," California","B03002_012",3256,896,"B03002_003",2221,563,"B03002_001",6085,799,53.5086277732128,36.4995891536565,"core","Other",NA
